address,name,type,source,primary
0x000fd1d2,"nrf_fstorage_sd_read","Function","USER_DEFINED",true
0x000fd1d3,"nrf_fstorage_sd_read+1","Label","DEFAULT",true
0x000fd1e0,"read_raw_value","Function","USER_DEFINED",true
0x000fd1f8,"LAB_000fd1f8","Label","DEFAULT",true
0x000fd1fc,"LAB_000fd1fc","Label","DEFAULT",true
0x000fd21e,"LAB_000fd21e","Label","DEFAULT",true
0x000fd220,"LAB_000fd220","Label","DEFAULT",true
0x000fd224,"LAB_000fd224","Label","DEFAULT",true
0x000fd22c,"LAB_000fd22c","Label","DEFAULT",true
0x000fd232,"LAB_000fd232","Label","DEFAULT",true
0x000fd23e,"LAB_000fd23e","Label","DEFAULT",true
0x000fd242,"response_crc_add","Function","USER_DEFINED",true
0x000fd264,"response_send","Function","USER_DEFINED",true
0x000fd28c,"DAT_000fd28c","Label","DEFAULT",true
0x000fd290,"DAT_000fd290","Label","DEFAULT",true
0x000fd294,"DAT_000fd294","Label","DEFAULT",true
0x000fd298,"nrf_fstorage_nvmc_rmap","Function","USER_DEFINED",true
0x000fd299,"nrf_fstorage_nvmc_rmap+1","Label","DEFAULT",true
0x000fd29c,"nrf_fstorage_sd_rmap","Function","USER_DEFINED",true
0x000fd29d,"nrf_fstorage_sd_rmap+1","Label","DEFAULT",true
0x000fd2a0,"nrf_bootloader_sd_activate","Function","USER_DEFINED",true
0x000fd2ce,"LAB_000fd2ce","Label","DEFAULT",true
0x000fd2d6,"LAB_000fd2d6","Label","DEFAULT",true
0x000fd2d8,"LAB_000fd2d8","Label","DEFAULT",true
0x000fd2ec,"DAT_000fd2ec","Label","DEFAULT",true
0x000fd2f0,"DAT_000fd2f0","Label","DEFAULT",true
0x000fd2f4,"sd_req_check","Function","USER_DEFINED",true
0x000fd308,"LAB_000fd308","Label","DEFAULT",true
0x000fd31c,"LAB_000fd31c","Label","DEFAULT",true
0x000fd326,"LAB_000fd326","Label","DEFAULT",true
0x000fd32a,"LAB_000fd32a","Label","DEFAULT",true
0x000fd32e,"LAB_000fd32e","Label","DEFAULT",true
0x000fd334,"DAT_000fd334","Label","DEFAULT",true
0x000fd338,"sd_req_ok","Function","USER_DEFINED",true
0x000fd35c,"LAB_000fd35c","Label","DEFAULT",true
0x000fd368,"LAB_000fd368","Label","DEFAULT",true
0x000fd36c,"LAB_000fd36c","Label","DEFAULT",true
0x000fd370,"LAB_000fd370","Label","DEFAULT",true
0x000fd378,"LAB_000fd378","Label","DEFAULT",true
0x000fd388,"LAB_000fd388","Label","DEFAULT",true
0x000fd38c,"LAB_000fd38c","Label","DEFAULT",true
0x000fd394,"LAB_000fd394","Label","DEFAULT",true
0x000fd39c,"DAT_000fd39c","Label","DEFAULT",true
0x000fd3a0,"sdh_request_observer_notify","Function","USER_DEFINED",true
0x000fd3b0,"LAB_000fd3b0","Label","DEFAULT",true
0x000fd3c0,"LAB_000fd3c0","Label","DEFAULT",true
0x000fd3c8,"LAB_000fd3c8","Label","DEFAULT",true
0x000fd3cc,"DAT_000fd3cc","Label","DEFAULT",true
0x000fd3d0,"sdh_state_observer_notify","Function","USER_DEFINED",true
0x000fd3e0,"LAB_000fd3e0","Label","DEFAULT",true
0x000fd3ee,"LAB_000fd3ee","Label","DEFAULT",true
0x000fd3f8,"DAT_000fd3f8","Label","DEFAULT",true
0x000fd3fc,"settings_backup","Function","USER_DEFINED",true
0x000fd408,"DAT_000fd408","Label","DEFAULT",true
0x000fd40c,"DAT_000fd40c","Label","DEFAULT",true
0x000fd410,"settings_crc_get","Function","USER_DEFINED",true
0x000fd41a,"settings_write","Function","USER_DEFINED",true
0x000fd440,"LAB_000fd440","Label","DEFAULT",true
0x000fd446,"LAB_000fd446","Label","DEFAULT",true
0x000fd448,"LAB_000fd448","Label","DEFAULT",true
0x000fd44c,"LAB_000fd44c","Label","DEFAULT",true
0x000fd466,"LAB_000fd466","Label","DEFAULT",true
0x000fd46c,"softdevice_evt_irq_disable","Function","USER_DEFINED",true
0x000fd48a,"LAB_000fd48a","Label","DEFAULT",true
0x000fd496,"LAB_000fd496","Label","DEFAULT",true
0x000fd4a8,"DAT_000fd4a8","Label","DEFAULT",true
0x000fd4ac,"softdevices_evt_irq_enable","Function","USER_DEFINED",true
0x000fd4e0,"LAB_000fd4e0","Label","DEFAULT",true
0x000fd4e6,"LAB_000fd4e6","Label","DEFAULT",true
0x000fd4ea,"LAB_000fd4ea","Label","DEFAULT",true
0x000fd4f2,"LAB_000fd4f2","Label","DEFAULT",true
0x000fd4fc,"DAT_000fd4fc","Label","DEFAULT",true
0x000fd500,"DAT_000fd500","Label","DEFAULT",true
0x000fd504,"stored_init_cmd_decode","Function","USER_DEFINED",true
0x000fd59c,"LAB_000fd59c","Label","DEFAULT",true
0x000fd5a4,"LAB_000fd5a4","Label","DEFAULT",true
0x000fd5a8,"LAB_000fd5a8","Label","DEFAULT",true
0x000fd5ac,"LAB_000fd5ac","Label","DEFAULT",true
0x000fd5b0,"DAT_000fd5b0","Label","DEFAULT",true
0x000fd5b4,"DAT_000fd5b4","Label","DEFAULT",true
0x000fd5b8,"DAT_000fd5b8","Label","DEFAULT",true
0x000fd5bc,"DAT_000fd5bc","Label","DEFAULT",true
0x000fd5c0,"DAT_000fd5c0","Label","DEFAULT",true
0x000fd5c4,"DAT_000fd5c4","Label","DEFAULT",true
0x000fd5c8,"DAT_000fd5c8","Label","DEFAULT",true
0x000fd5cc,"timer_activate","Function","USER_DEFINED",true
0x000fd5da,"LAB_000fd5da","Label","DEFAULT",true
0x000fd5f6,"LAB_000fd5f6","Label","DEFAULT",true
0x000fd624,"DAT_000fd624","Label","DEFAULT",true
0x000fd628,"DAT_000fd628","Label","DEFAULT",true
0x000fd62c,"timer_init","Function","USER_DEFINED",true
0x000fd646,"LAB_000fd646","Label","DEFAULT",true
0x000fd68a,"LAB_000fd68a","Label","DEFAULT",true
0x000fd68c,"DAT_000fd68c","Label","DEFAULT",true
0x000fd690,"DAT_000fd690","Label","DEFAULT",true
0x000fd694,"DAT_000fd694","Label","DEFAULT",true
0x000fd698,"DAT_000fd698","Label","DEFAULT",true
0x000fd69c,"DAT_000fd69c","Label","DEFAULT",true
0x000fd6a0,"timer_start","Function","USER_DEFINED",true
0x000fd6bc,"timer_stop","Function","USER_DEFINED",true
0x000fd6cc,"DAT_000fd6cc","Label","DEFAULT",true
0x000fd6d0,"uint32_encode","Function","USER_DEFINED",true
0x000fd6e4,"nrf_fstorage_nvmc_uninit","Function","USER_DEFINED",true
0x000fd6e5,"nrf_fstorage_nvmc_uninit+1","Label","DEFAULT",true
0x000fd6f0,"DAT_000fd6f0","Label","DEFAULT",true
0x000fd6f4,"nrf_fstorage_sd_uninit","Function","USER_DEFINED",true
0x000fd6f5,"nrf_fstorage_sd_uninit+1","Label","DEFAULT",true
0x000fd70c,"DAT_000fd70c","Label","DEFAULT",true
0x000fd710,"DAT_000fd710","Label","DEFAULT",true
0x000fd714,"update_data_size_get","Function","USER_DEFINED",true
0x000fd724,"LAB_000fd724","Label","DEFAULT",true
0x000fd72c,"LAB_000fd72c","Label","DEFAULT",true
0x000fd73a,"LAB_000fd73a","Label","DEFAULT",true
0x000fd73e,"LAB_000fd73e","Label","DEFAULT",true
0x000fd740,"LAB_000fd740","Label","DEFAULT",true
0x000fd75a,"LAB_000fd75a","Label","DEFAULT",true
0x000fd760,"LAB_000fd760","Label","DEFAULT",true
0x000fd764,"LAB_000fd764","Label","DEFAULT",true
0x000fd768,"DAT_000fd768","Label","DEFAULT",true
0x000fd76c,"verify_context","Function","USER_DEFINED",true
0x000fd77c,"LAB_000fd77c","Label","DEFAULT",true
0x000fd782,"LAB_000fd782","Label","DEFAULT",true
0x000fd788,"DAT_000fd788","Label","DEFAULT",true
0x000fd78c,"wdt_feed","Function","USER_DEFINED",true
0x000fd7a0,"LAB_000fd7a0","Label","DEFAULT",true
0x000fd7b2,"LAB_000fd7b2","Label","DEFAULT",true
0x000fd7ba,"LAB_000fd7ba","Label","DEFAULT",true
0x000fd7bc,"DAT_000fd7bc","Label","DEFAULT",true
0x000fd7c0,"DAT_000fd7c0","Label","DEFAULT",true
0x000fd7c4,"DAT_000fd7c4","Label","DEFAULT",true
0x000fd7c8,"wdt_feed_timer_handler","Function","USER_DEFINED",true
0x000fd7c9,"wdt_feed_timer_handler+1","Label","DEFAULT",true
0x000fd7cc,"nrf_fstorage_nvmc_wmap","Function","USER_DEFINED",true
0x000fd7cd,"nrf_fstorage_nvmc_wmap+1","Label","DEFAULT",true
0x000fd7d0,"nrf_fstorage_sd_wmap","Function","USER_DEFINED",true
0x000fd7d1,"nrf_fstorage_sd_wmap+1","Label","DEFAULT",true
0x000fd7d4,"nrf_fstorage_nvmc_write","Function","USER_DEFINED",true
0x000fd7d5,"nrf_fstorage_nvmc_write+1","Label","DEFAULT",true
0x000fd7ec,"LAB_000fd7ec","Label","DEFAULT",true
0x000fd7f0,"LAB_000fd7f0","Label","DEFAULT",true
0x000fd814,"DAT_000fd814","Label","DEFAULT",true
0x000fd818,"nrf_fstorage_sd_write","Function","USER_DEFINED",true
0x000fd819,"nrf_fstorage_sd_write+1","Label","DEFAULT",true
0x000fd85a,"LAB_000fd85a","Label","DEFAULT",true
0x000fd85e,"LAB_000fd85e","Label","DEFAULT",true
0x000fd864,"DAT_000fd864","Label","DEFAULT",true
0x000fd868,"DAT_000fd868","Label","DEFAULT",true
0x000fd8b0,"nrfx_coredep_delay_machine_code_dfu_timers","Function","USER_DEFINED",true
0x000fd8b1,"nrfx_coredep_delay_machine_code_dfu_timers+1","Label","DEFAULT",true
0x000fd8b8,"DAT_000fd8b8","Label","DEFAULT",true
0x000fd8c4,"PTR_cc310_bl_backend_hash_sha256_init+1_000fd8c4","Label","DEFAULT",true
0x000fd940,"DAT_000fd940","Label","DEFAULT",true
0x000fda60,"DAT_000fda60","Label","DEFAULT",true
0x000fda90,"DAT_000fda90","Label","DEFAULT",true
0x000fda94,"DAT_000fda94","Label","DEFAULT",true
0x000fda98,"DAT_000fda98","Label","DEFAULT",true
0x000fda9c,"DAT_000fda9c","Label","DEFAULT",true
0x000fdaa0,"nrfx_coredep_delay_machine_code_ble_dfu","Function","USER_DEFINED",true
0x000fdaa6,"DAT_000fdaa6","Label","DEFAULT",true
0x000fdab0,"DAT_000fdab0","Label","DEFAULT",true
0x000fdab8,"DAT_000fdab8","Label","DEFAULT",true
0x000fdac0,"DAT_000fdac0","Label","DEFAULT",true
0x000fdac4,"DAT_000fdac4","Label","DEFAULT",true
0x000fdac8,"DAT_000fdac8","Label","DEFAULT",true
0x000fdacc,"DAT_000fdacc","Label","DEFAULT",true
0x000fdad0,"DAT_000fdad0","Label","DEFAULT",true
0x000fdae8,"DAT_000fdae8","Label","DEFAULT",true
0x000fdaec,"DAT_000fdaec","Label","DEFAULT",true
0x000fdaf8,"DAT_000fdaf8","Label","DEFAULT",true
0x000fdb10,"DAT_000fdb10","Label","DEFAULT",true
0x000fdb14,"DAT_000fdb14","Label","DEFAULT",true
0x000fdb18,"DAT_000fdb18","Label","DEFAULT",true
0x000fdb1c,"DAT_000fdb1c","Label","DEFAULT",true
0x000fdb20,"DAT_000fdb20","Label","DEFAULT",true
0x000fdb38,"s_0123456789ABCDEF_000fdb38","Label","DEFAULT",true
0x000fdb4c,"DAT_000fdb4c","Label","DEFAULT",true
0x000fdb68,"DAT_000fdb68","Label","DEFAULT",true
0x000fdb7c,"DAT_000fdb7c","Label","DEFAULT",true
0x000fdb98,"DAT_000fdb98","Label","DEFAULT",true
0x000fdbac,"DAT_000fdbac","Label","DEFAULT",true
0x000fdbb0,"DAT_000fdbb0","Label","DEFAULT",true
0x000fdbb4,"DAT_000fdbb4","Label","DEFAULT",true
0x000fdbb8,"DAT_000fdbb8","Label","DEFAULT",true
0x000fdbbc,"DAT_000fdbbc","Label","DEFAULT",true
0x000fdbc0,"DAT_000fdbc0","Label","DEFAULT",true
0x000fdbc4,"DAT_000fdbc4","Label","DEFAULT",true
0x000fdbc8,"DAT_000fdbc8","Label","DEFAULT",true
0x000fdbcc,"DAT_000fdbcc","Label","DEFAULT",true
0x000fdbe4,"DAT_000fdbe4","Label","DEFAULT",true
0x000fdbfc,"DAT_000fdbfc","Label","DEFAULT",true
0x000fdc08,"PTR_nrf_fstorage_nvmc_init+1_000fdc08","Label","DEFAULT",true
0x000fdc28,"DAT_000fdc28","Label","DEFAULT",true
0x000fdc2c,"DAT_000fdc2c","Label","DEFAULT",true
0x000fdc38,"PTR_nrf_fstorage_sd_init+1_000fdc38","Label","DEFAULT",true
0x000fdc58,"PTR_DAT_000fdc58","Label","DEFAULT",true
0x000fdc68,"DAT_000fdc68","Label","DEFAULT",true
0x000fdc6c,"PTR_PTR_000fdc6c","Label","DEFAULT",true
0x000fdc78,"PTR_LAB_000fdc78","Label","DEFAULT",true
0x000fdc84,"PTR_LAB_000fdc84","Label","DEFAULT",true
0x000fdc90,"LAB_000fdc90","Label","DEFAULT",true
0x000fdca0,"LAB_000fdca0","Label","DEFAULT",true
0x000fdcb0,"DAT_000fdcb0","Label","DEFAULT",true
0x000fdcd0,"DAT_000fdcd0","Label","DEFAULT",true
0x000fdcd4,"PTR_DAT_000fdcd4","Label","DEFAULT",true
0x000fdce0,"PTR_DAT_000fdce0","Label","DEFAULT",true
0x000fdcf0,"PTR_PTR_000fdcf0","Label","DEFAULT",true
0x000fdcfc,"PTR_pb_dec_varint+1_000fdcfc","Label","DEFAULT",true
0x000fdd20,"DAT_000fdd20","Label","DEFAULT",true
0x000fdd24,"DAT_000fdd24","Label","DEFAULT",true
0x000fdd28,"DAT_000fdd28","Label","DEFAULT",true
0x000fdd2c,"DAT_000fdd2c","Label","DEFAULT",true
0x000fdd30,"DAT_000fdd30","Label","DEFAULT",true
0x000fdd50,"DAT_000fdd50","Label","DEFAULT",true
0x000fdd70,"DAT_000fdd70","Label","DEFAULT",true
0x000fdd90,"DAT_000fdd90","Label","DEFAULT",true
0x000fddb4,"DAT_000fddb4","Label","DEFAULT",true
0x000fddd4,"DAT_000fddd4","Label","DEFAULT",true
0x000fddf4,"DAT_000fddf4","Label","DEFAULT",true
0x000fde08,"DAT_000fde08","Label","DEFAULT",true
0x000fde1c,"DAT_000fde1c","Label","DEFAULT",true
0x000fde20,"DAT_000fde20","Label","DEFAULT",true
0x000fde24,"DAT_000fde24","Label","DEFAULT",true
0x000fde28,"PTR_armcc_scatterload_copy_000fde28","Label","DEFAULT",true
0x000fde3c,"PTR_cc310_bl_backend_init+1_000fde3c","Label","DEFAULT",true
0x000fde44,"DAT_000fde44","Label","DEFAULT",true
0x000fde48,"DAT_000fde48","Label","DEFAULT",true
0x000fde4c,"DAT_000fde4c","Label","DEFAULT",true
0x000fde58,"DAT_000fde58","Label","DEFAULT",true
0x000fde5c,"DAT_000fde5c","Label","DEFAULT",true
0x000fde60,"DAT_000fde60","Label","DEFAULT",true
0x000fde68,"DAT_000fde68","Label","DEFAULT",true
0x000fde70,"DAT_000fde70","Label","DEFAULT",true
0x000fde78,"DAT_000fde78","Label","DEFAULT",true
0x000fde90,"DAT_000fde90","Label","DEFAULT",true
0x000fde94,"DAT_000fde94","Label","DEFAULT",true
0x000fde98,"DAT_000fde98","Label","DEFAULT",true
0x000fde9c,"DAT_000fde9c","Label","DEFAULT",true
0x000fdf64,"DAT_000fdf64","Label","DEFAULT",true
