image,inventory_source,entry,end,size,recovered_name,provider_family,source_disposition,upstream_symbol,confidence,evidence
application,ghidra_functions_csv,0x00028e14,0x00028e55,66,FUN_00028e14,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_integrity_invalid,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x00028e5c,0x00028e6f,20,FUN_00028e5c,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_transformed_differs,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x00028e70,0x00028ea5,54,FUN_00028e70,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_integrity_encode,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x00028eac,0x00028ebf,20,FUN_00028eac,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_release_and_clear,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x00028ec0,0x0002d45f,10,FUN_00028ec0,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_release_context_pair,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0002907c,0x0002908d,18,FUN_0002907c,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X NADT generated-model executor wrapper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x00029090,0x000290b7,40,FUN_00029090,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_copy_indexed_record,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x000290bc,0x000290db,32,FUN_000290bc,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT closed-callgraph accumulation/decision helper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x000290dc,0x000290fd,34,FUN_000290dc,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_round_nearest,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x000290fe,0x0002911f,34,FUN_000290fe,unknown_shared_quantized_neural_runtime_candidate,clean_room_reimplementation_owner_authorized,round_half_away_from_zero_290fe,high,"SHA-pinned indirect quantized tensor runtime or descriptor reached through constructors shared by separately gated GoMore and Goodix model graphs. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_shared_quantized_neural_runtime_candidate-ATTRIBUTION-2026-08.md; the closed Bravechip ChipletRing/BCL603M platform is the supported origin). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the twenty-six-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/quantized_runtime/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/QUANTIZED-RUNTIME-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00029120,0x00029141,34,FUN_00029120,unknown_shared_quantized_neural_runtime_candidate,clean_room_reimplementation_owner_authorized,round_half_away_from_zero_29120,high,"SHA-pinned indirect quantized tensor runtime or descriptor reached through constructors shared by separately gated GoMore and Goodix model graphs. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_shared_quantized_neural_runtime_candidate-ATTRIBUTION-2026-08.md; the closed Bravechip ChipletRing/BCL603M platform is the supported origin). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the twenty-six-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/quantized_runtime/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/QUANTIZED-RUNTIME-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x00029144,0x0002934b,520,FUN_00029144,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X NADT dual-window feature/correlation extractor boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x00029382,0x00068341,238,FUN_00029382,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): dormant_estimator. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x0002938a,0x0006754b,204,FUN_0002938a,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): dormant_estimator. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x00029394,0x000293f3,96,FUN_00029394,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_SPO2/dlCom closed-callgraph helper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x000293fc,0x000294b5,186,FUN_000293fc,unknown_shared_quantized_neural_runtime_candidate,clean_room_reimplementation_owner_authorized,shared_float_to_signed_int8_quantizer_candidate,high,"SHA-pinned indirect quantized tensor runtime or descriptor reached through constructors shared by separately gated GoMore and Goodix model graphs. No attributable source, version, or license exists (2026-08 re-examination: boundaries/unknown_shared_quantized_neural_runtime_candidate-ATTRIBUTION-2026-08.md; the closed Bravechip ChipletRing/BCL603M platform is the supported origin). Under the owner-authorized full reduction (SOURCE-ADMISSION.md, 2026-08-14) the twenty-six-entry family is reconstructed from the decompilation evidence as independently compiled C in reconstructed/quantized_runtime/ with per-function provenance; the reconstruction is not vendor source. Contract, divergences, and test mapping: correlation/QUANTIZED-RUNTIME-REDUCTION-CORRELATION.md."
application,ghidra_functions_csv,0x000294bc,0x000294f1,54,FUN_000294bc,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_integrity_encode,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x000294f8,0x0002950b,20,FUN_000294f8,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_transformed_differs,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0002950c,0x00029519,14,FUN_0002950c,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_transform_in_place,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x0002951a,0x000295dd,196,FUN_0002951a,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,quantized_runtime_goodix_five_stage_32_execute,high,Owner-authorized clean-room reconstruction of the complete Goodix graph/runtime behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/quantized_runtime/. Foreign executor addresses are local bindings or explicit provider tokens; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x000295de,0x0002960b,46,FUN_000295de,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): gomore_frontier_final53. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x0002960c,0x00029639,46,FUN_0002960c,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): gomore_frontier_final53. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x0002963a,0x00029655,28,FUN_0002963a,goodix_gh3x2x_candidate,clean_room_reimplementation_owner_authorized,goodix_primitives_buffer_record_initialize,high,Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/goodix_primitives/. Absolute stock table pointers are explicit typed bindings; no Goodix source or opaque firmware bytes are incorporated.
application,ghidra_functions_csv,0x00029656,0x0002966b,22,FUN_00029656,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HR closed-callgraph helper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x0002966c,0x000299df,884,FUN_0002966c,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): gomore_sleep_graphs. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x000299ec,0x00029a9b,176,FUN_000299ec,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_HR closed-callgraph helper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
application,ghidra_functions_csv,0x00029aa0,0x00029ad7,56,FUN_00029aa0,goodix_gh3x2x_candidate,vendor_source_required_not_redistributable,,high,"Exact Goodix GH3X2X GH_NADT mask-column reduction helper boundary. Goodix's primary-source developer trace reproduces the embedded algorithm names, versions, component hashes, and demo output; no private symbol or redistributable source package is asserted."
